day,peak_event_slot,participant_count,members_per_site,site,participant_bus_zero_based,exact_per_member_shapley_usd,site_total_shapley_usd,grand_coalition_value_usd,budget_residual_usd,count_states_evaluated,full_coalitions_avoided,solve_seconds,network,checkpoint_schema_version,panel_checksum
102,71,4,1,3,14,-11.212477278797298,-11.212477278797298,2.7849403724612785,1.7763568394002505e-15,16,0,0.1082151230002637,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,4,1,4,20,-7.159346582935692,-7.159346582935692,2.7849403724612785,1.7763568394002505e-15,16,0,0.1082151230002637,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,8,2,1,2,10.6838813396017,21.3677626792034,2.7849403724612785,-1.7763568394002505e-15,81,175,0.5380174620004254,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,8,2,2,7,-0.09459051900135344,-0.18918103800270689,2.7849403724612785,-1.7763568394002505e-15,81,175,0.5380174620004254,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,8,2,3,14,-5.61534208166352,-11.23068416332704,2.7849403724612785,-1.7763568394002505e-15,81,175,0.5380174620004254,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,8,2,4,20,-3.581478552706187,-7.162957105412374,2.7849403724612785,-1.7763568394002505e-15,81,175,0.5380174620004254,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,12,3,1,2,7.125968375929233,21.3779051277877,2.7849403724612785,2.398081733190338e-14,256,3840,1.6838620140006242,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,12,3,2,7,-0.06310750147767034,-0.18932250443301102,2.7849403724612785,2.398081733190338e-14,256,3840,1.6838620140006242,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,12,3,3,14,-3.745222064143329,-11.235666192429987,2.7849403724612785,2.398081733190338e-14,256,3840,1.6838620140006242,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,12,3,4,20,-2.3893253528211327,-7.167976058463398,2.7849403724612785,2.398081733190338e-14,256,3840,1.6838620140006242,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,16,4,1,2,5.345898034645957,21.38359213858383,2.7849403724612785,4.440892098500626e-15,625,64911,4.275420285997825,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,16,4,2,7,-0.047338734503011466,-0.18935493801204586,2.7849403724612785,4.440892098500626e-15,625,64911,4.275420285997825,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,16,4,3,14,-2.8098539235100115,-11.239415694040046,2.7849403724612785,4.440892098500626e-15,625,64911,4.275420285997825,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,16,4,4,20,-1.7924702835176138,-7.169881134070455,2.7849403724612785,4.440892098500626e-15,625,64911,4.275420285997825,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,20,5,1,2,4.277583065255445,21.387915326277227,2.7849403724612785,3.907985046680551e-14,1296,1047280,8.98710670100263,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,20,5,2,7,-0.03788048927650687,-0.18940244638253434,2.7849403724612785,3.907985046680551e-14,1296,1047280,8.98710670100263,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,20,5,3,14,-2.2483933136179894,-11.241966568089946,2.7849403724612785,3.907985046680551e-14,1296,1047280,8.98710670100263,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
102,71,20,5,4,20,-1.4343211878686857,-7.171605939343428,2.7849403724612785,3.907985046680551e-14,1296,1047280,8.98710670100263,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,4,1,1,2,0.0,0.0,-16.184919799556155,0.0,16,0,0.11414145500020823,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,4,1,2,7,0.0,0.0,-16.184919799556155,0.0,16,0,0.11414145500020823,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,4,1,3,14,-6.180920423468704,-6.180920423468704,-16.184919799556155,0.0,16,0,0.11414145500020823,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,4,1,4,20,-10.00399937608745,-10.00399937608745,-16.184919799556155,0.0,16,0,0.11414145500020823,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,8,2,1,2,0.0,0.0,-16.184919799556155,7.105427357601002e-15,81,175,0.608208622001257,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,8,2,2,7,0.0,0.0,-16.184919799556155,7.105427357601002e-15,81,175,0.608208622001257,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,8,2,3,14,-3.0875880102991378,-6.1751760205982755,-16.184919799556155,7.105427357601002e-15,81,175,0.608208622001257,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,8,2,4,20,-5.004871889478937,-10.009743778957874,-16.184919799556155,7.105427357601002e-15,81,175,0.608208622001257,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,12,3,1,2,0.0,0.0,-16.184919799556155,-3.552713678800501e-15,256,3840,1.9106319669990626,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,12,3,2,7,0.0,0.0,-16.184919799556155,-3.552713678800501e-15,256,3840,1.9106319669990626,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,12,3,3,14,-2.0581972971510685,-6.174591891453206,-16.184919799556155,-3.552713678800501e-15,256,3840,1.9106319669990626,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,12,3,4,20,-3.336775969367651,-10.010327908102953,-16.184919799556155,-3.552713678800501e-15,256,3840,1.9106319669990626,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,16,4,1,2,0.0,0.0,-16.184919799556155,-7.105427357601002e-15,625,64911,4.440380301999539,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,16,4,2,7,0.0,0.0,-16.184919799556155,-7.105427357601002e-15,625,64911,4.440380301999539,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,16,4,3,14,-1.543627803169057,-6.174511212676228,-16.184919799556155,-7.105427357601002e-15,625,64911,4.440380301999539,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,16,4,4,20,-2.502602146719984,-10.010408586879937,-16.184919799556155,-7.105427357601002e-15,625,64911,4.440380301999539,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,20,5,1,2,0.0,0.0,-16.184919799556155,1.7763568394002505e-14,1296,1047280,8.67840155399972,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,20,5,2,7,0.0,0.0,-16.184919799556155,1.7763568394002505e-14,1296,1047280,8.67840155399972,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,20,5,3,14,-1.2349101942823797,-6.1745509714118985,-16.184919799556155,1.7763568394002505e-14,1296,1047280,8.67840155399972,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
103,71,20,5,4,20,-2.0020737656288476,-10.010368828144237,-16.184919799556155,1.7763568394002505e-14,1296,1047280,8.67840155399972,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,4,1,1,2,0.0,0.0,0.0,0.0,16,0,0.11189942000055453,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,4,1,2,7,0.0,0.0,0.0,0.0,16,0,0.11189942000055453,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,4,1,3,14,0.0,0.0,0.0,0.0,16,0,0.11189942000055453,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,4,1,4,20,0.0,0.0,0.0,0.0,16,0,0.11189942000055453,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,8,2,1,2,0.0,0.0,0.0,0.0,81,175,0.5564634590009518,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,8,2,2,7,0.0,0.0,0.0,0.0,81,175,0.5564634590009518,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,8,2,3,14,0.0,0.0,0.0,0.0,81,175,0.5564634590009518,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,8,2,4,20,0.0,0.0,0.0,0.0,81,175,0.5564634590009518,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,12,3,1,2,0.0,0.0,0.0,0.0,256,3840,1.7409626709995791,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,12,3,2,7,0.0,0.0,0.0,0.0,256,3840,1.7409626709995791,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,12,3,3,14,0.0,0.0,0.0,0.0,256,3840,1.7409626709995791,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,12,3,4,20,0.0,0.0,0.0,0.0,256,3840,1.7409626709995791,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,16,4,1,2,0.0,0.0,0.0,0.0,625,64911,4.270609238999896,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,16,4,2,7,0.0,0.0,0.0,0.0,625,64911,4.270609238999896,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,16,4,3,14,0.0,0.0,0.0,0.0,625,64911,4.270609238999896,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,16,4,4,20,0.0,0.0,0.0,0.0,625,64911,4.270609238999896,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,20,5,1,2,0.0,0.0,0.0,0.0,1296,1047280,8.850991767998494,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,20,5,2,7,0.0,0.0,0.0,0.0,1296,1047280,8.850991767998494,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,20,5,3,14,0.0,0.0,0.0,0.0,1296,1047280,8.850991767998494,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
104,65,20,5,4,20,0.0,0.0,0.0,0.0,1296,1047280,8.850991767998494,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,4,1,1,2,0.3918951568963772,0.3918951568963772,-14.424295739041554,0.0,16,0,0.10426074899805826,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,4,1,2,7,-3.06202064338989,-3.06202064338989,-14.424295739041554,0.0,16,0,0.10426074899805826,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,4,1,3,14,-3.8077942524720734,-3.8077942524720734,-14.424295739041554,0.0,16,0,0.10426074899805826,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,4,1,4,20,-7.946376000075967,-7.946376000075967,-14.424295739041554,0.0,16,0,0.10426074899805826,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,8,2,1,2,0.1959475784483965,0.391895156896793,-14.424295739041554,1.7763568394002505e-15,81,175,0.5315253990011115,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,8,2,2,7,-1.5310103216952138,-3.0620206433904276,-14.424295739041554,1.7763568394002505e-15,81,175,0.5315253990011115,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,8,2,3,14,-1.9038971262360025,-3.807794252472005,-14.424295739041554,1.7763568394002505e-15,81,175,0.5315253990011115,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,8,2,4,20,-3.9731880000379567,-7.946376000075913,-14.424295739041554,1.7763568394002505e-15,81,175,0.5315253990011115,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,12,3,1,2,0.13063171896536638,0.3918951568960991,-14.424295739041554,0.0,256,3840,1.6799678589995892,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,12,3,2,7,-1.0206735477968032,-3.06202064339041,-14.424295739041554,0.0,256,3840,1.6799678589995892,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,12,3,3,14,-1.269264750824074,-3.807794252472222,-14.424295739041554,0.0,256,3840,1.6799678589995892,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,12,3,4,20,-2.648792000025008,-7.946376000075023,-14.424295739041554,0.0,256,3840,1.6799678589995892,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,16,4,1,2,0.0979737892241642,0.3918951568966568,-14.424295739041554,3.552713678800501e-15,625,64911,4.45734449900192,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,16,4,2,7,-0.7655051608476716,-3.0620206433906865,-14.424295739041554,3.552713678800501e-15,625,64911,4.45734449900192,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,16,4,3,14,-0.9519485631180976,-3.8077942524723905,-14.424295739041554,3.552713678800501e-15,625,64911,4.45734449900192,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,16,4,4,20,-1.9865940000187823,-7.946376000075129,-14.424295739041554,3.552713678800501e-15,625,64911,4.45734449900192,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,20,5,1,2,0.07837903137929356,0.3918951568964678,-14.424295739041554,1.7763568394002505e-14,1296,1047280,8.682346157998836,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,20,5,2,7,-0.6124041286782571,-3.0620206433912855,-14.424295739041554,1.7763568394002505e-14,1296,1047280,8.682346157998836,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,20,5,3,14,-0.7615588504943178,-3.807794252471589,-14.424295739041554,1.7763568394002505e-14,1296,1047280,8.682346157998836,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
105,69,20,5,4,20,-1.5892752000150259,-7.946376000075129,-14.424295739041554,1.7763568394002505e-14,1296,1047280,8.682346157998836,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,4,1,1,2,0.0,0.0,-0.9732663129780121,0.0,16,0,0.10725399600050878,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,4,1,2,7,0.0,0.0,-0.9732663129780121,0.0,16,0,0.10725399600050878,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,4,1,3,14,0.0,0.0,-0.9732663129780121,0.0,16,0,0.10725399600050878,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,4,1,4,20,-0.9732663129780121,-0.9732663129780121,-0.9732663129780121,0.0,16,0,0.10725399600050878,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,8,2,1,2,0.0,0.0,-0.9732663129780121,-1.1102230246251565e-16,81,175,0.5395134030004556,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,8,2,2,7,0.0,0.0,-0.9732663129780121,-1.1102230246251565e-16,81,175,0.5395134030004556,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,8,2,3,14,0.0,0.0,-0.9732663129780121,-1.1102230246251565e-16,81,175,0.5395134030004556,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,8,2,4,20,-0.4866331564890061,-0.9732663129780122,-0.9732663129780121,-1.1102230246251565e-16,81,175,0.5395134030004556,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,12,3,1,2,0.0,0.0,-0.9732663129780121,-2.220446049250313e-16,256,3840,1.7206705600001442,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,12,3,2,7,0.0,0.0,-0.9732663129780121,-2.220446049250313e-16,256,3840,1.7206705600001442,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,12,3,3,14,0.0,0.0,-0.9732663129780121,-2.220446049250313e-16,256,3840,1.7206705600001442,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,12,3,4,20,-0.3244221043260041,-0.9732663129780124,-0.9732663129780121,-2.220446049250313e-16,256,3840,1.7206705600001442,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,16,4,1,2,0.0,0.0,-0.9732663129780121,1.5543122344752192e-15,625,64911,4.163175797999429,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,16,4,2,7,0.0,0.0,-0.9732663129780121,1.5543122344752192e-15,625,64911,4.163175797999429,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,16,4,3,14,0.0,0.0,-0.9732663129780121,1.5543122344752192e-15,625,64911,4.163175797999429,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,16,4,4,20,-0.24331657824450265,-0.9732663129780106,-0.9732663129780121,1.5543122344752192e-15,625,64911,4.163175797999429,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,20,5,1,2,0.0,0.0,-0.9732663129780121,6.661338147750939e-16,1296,1047280,8.636103483000625,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,20,5,2,7,0.0,0.0,-0.9732663129780121,6.661338147750939e-16,1296,1047280,8.636103483000625,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,20,5,3,14,0.0,0.0,-0.9732663129780121,6.661338147750939e-16,1296,1047280,8.636103483000625,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
106,65,20,5,4,20,-0.19465326259560228,-0.9732663129780115,-0.9732663129780121,6.661338147750939e-16,1296,1047280,8.636103483000625,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,4,1,1,2,10.405510100006115,10.405510100006115,-10.353805206661491,0.0,16,0,0.10776133900071727,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,4,1,2,7,-15.197044524045547,-15.197044524045547,-10.353805206661491,0.0,16,0,0.10776133900071727,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,4,1,3,14,-5.562270782622059,-5.562270782622059,-10.353805206661491,0.0,16,0,0.10776133900071727,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,4,1,4,20,0.0,0.0,-10.353805206661491,0.0,16,0,0.10776133900071727,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,8,2,1,2,5.2066431838811695,10.413286367762339,-10.353805206661491,7.105427357601002e-15,81,175,0.5314050400011183,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,8,2,2,7,-7.603745214403683,-15.207490428807366,-10.353805206661491,7.105427357601002e-15,81,175,0.5314050400011183,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,8,2,3,14,-2.7798005728082287,-5.559601145616457,-10.353805206661491,7.105427357601002e-15,81,175,0.5314050400011183,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,8,2,4,20,0.0,0.0,-10.353805206661491,7.105427357601002e-15,81,175,0.5314050400011183,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,12,3,1,2,3.4720167453324198,10.41605023599726,-10.353805206661491,1.4210854715202004e-14,256,3840,1.7267220329995325,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,12,3,2,7,-5.069742671091893,-15.209228013275679,-10.353805206661491,1.4210854715202004e-14,256,3840,1.7267220329995325,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,12,3,3,14,-1.8535424764610193,-5.560627429383058,-10.353805206661491,1.4210854715202004e-14,256,3840,1.7267220329995325,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,12,3,4,20,0.0,0.0,-10.353805206661491,1.4210854715202004e-14,256,3840,1.7267220329995325,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,16,4,1,2,2.604560143985497,10.418240575941988,-10.353805206661491,-1.7763568394002505e-15,625,64911,4.466925550001179,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,16,4,2,7,-3.802585370957445,-15.21034148382978,-10.353805206661491,-1.7763568394002505e-15,625,64911,4.466925550001179,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,16,4,3,14,-1.3904260746934254,-5.5617042987737015,-10.353805206661491,-1.7763568394002505e-15,625,64911,4.466925550001179,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,16,4,4,20,0.0,0.0,-10.353805206661491,-1.7763568394002505e-15,625,64911,4.466925550001179,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,20,5,1,2,2.0839534938779525,10.419767469389763,-10.353805206661491,-1.2434497875801753e-14,1296,1047280,9.11604467899815,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
107,64,20,5,2,7,-3.0421961721786888,-15.210980860893443,-10.353805206661491,-1.2434497875801753e-14,1296,1047280,9.11604467899815,IEEE RTS 24-bus,2,331cc5d8961bc6e2bc993a6a1fd6c822173a93e4f8ce063494b93ab1abacfd8c
